Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;User ID;Group ID;File Size;Filename
18/01/22;00:56:41.0000000000;17/01/22;16:42:49.0000000000;18/01/22;07:27:08.3479833190;755;1000;1002;16472;./codes/assignments/reverse_with_password/shellcode
18/01/22;00:56:42.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:42.5716059910;644;1000;1002;751;./codes/assignments/reverse_with_password/shellcode.c
18/01/22;00:56:42.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:42.6316059900;644;1000;1002;1474;./codes/assignments/reverse_with_password/test.py
18/01/22;00:52:26.0000000000;17/01/22;16:42:30.0000000000;18/01/22;07:25:20.2919860710;755;1000;1002;164;./codes/assignments/SNinstaller
18/01/22;00:50:07.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:50:07.0956160650;644;1000;1002;616;./codes/Bitshifting.nasm
18/01/22;00:50:08.0000000000;18/01/22;07:20:05.0639941010;18/01/22;07:20:05.0639941010;644;1000;1002;2048;./codes/Bitshifting.o
18/01/22;00:50:10.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:50:10.5836159760;644;1000;1002;263;./codes/control.nasm
18/01/22;00:50:11.0000000000;18/01/22;07:20:14.8319938520;18/01/22;07:20:14.8319938520;644;1000;1002;2224;./codes/control.o
18/01/22;00:50:12.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:12.9756159150;644;1000;1002;582;./codes/Datatypes.nasm
18/01/22;00:50:14.0000000000;18/01/22;07:20:21.8999936720;18/01/22;07:20:21.8999936720;644;1000;1002;2912;./codes/Datatypes.o
18/01/22;00:50:16.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:16.4156158280;644;1000;1002;615;./codes/Logical.nasm
18/01/22;00:50:17.0000000000;18/01/22;07:20:26.9999935420;18/01/22;07:20:26.9999935420;644;1000;1002;2432;./codes/Logical.o
18/01/22;00:50:19.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:19.6356157460;644;1000;1002;549;./codes/MovingData.nasm
18/01/22;00:50:20.0000000000;18/01/22;07:20:34.0999933610;18/01/22;07:20:34.0999933610;644;1000;1002;2544;./codes/MovingData.o
18/01/22;00:50:21.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:21.8156156900;644;1000;1002;392;./codes/Procedures.nasm
18/01/22;00:50:22.0000000000;18/01/22;07:20:37.8399932660;18/01/22;07:20:37.8399932660;644;1000;1002;2288;./codes/Procedures.o
18/01/22;00:50:25.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:25.0036156090;644;1000;1002;348;./codes/Scan-cmp.nasm
18/01/22;00:50:26.0000000000;18/01/22;07:20:42.4479931490;18/01/22;07:20:42.4479931490;644;1000;1002;2336;./codes/Scan-cmp.o
18/01/22;00:50:27.1516155540;07/12/23;19:17:34.4121521700;07/12/23;19:17:34.4121521700;755;1000;1002;2144;./codes/shellcodes
18/01/22;00:50:27.0000000000;17/01/22;16:42:16.0000000000;18/01/22;00:50:27.1556155540;644;1000;1002;4350;./codes/shellcodes/index.html
18/01/22;00:52:26.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:26.7676125070;644;1000;1002;12288;./codes/shellcodes/.aes_encrypt.py.swp
18/01/22;00:52:27.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:27.8356124800;644;1000;1002;4096;./codes/shellcodes/.aesc.c.swp
18/01/22;00:52:29.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:29.0996124480;644;1000;1002;12288;./codes/shellcodes/.aese.c.swp
18/01/22;00:52:30.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:30.1756124210;644;1000;1002;4096;./codes/shellcodes/.execve-jcp.nasm.swp
18/01/22;00:52:31.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:31.3236123910;644;1000;1002;12288;./codes/shellcodes/.helloworld_jcp.nasm.swp
18/01/22;00:52:32.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:32.3716123650;644;1000;1002;4096;./codes/shellcodes/.not-encoder.nasm.swp
18/01/22;00:52:32.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:32.4156123640;644;1000;1002;12288;./codes/shellcodes/.notdecode.nasm.swp
18/01/22;00:52:33.0000000000;17/01/22;16:42:30.0000000000;18/01/22;00:52:33.6076123330;644;1000;1002;12288;./codes/shellcodes/.rc4_crypt.c.swp
18/01/22;00:52:34.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:34.7316123050;644;1000;1002;12288;./codes/shellcodes/.rc4_decrypt.c.swm
18/01/22;00:52:35.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:35.7956122770;644;1000;1002;4096;./codes/shellcodes/.rc4_decrypt.c.swn
18/01/22;00:52:36.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:36.8316122510;644;1000;1002;12288;./codes/shellcodes/.rc4_decrypt.c.swo
18/01/22;00:52:37.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:37.8716122250;644;1000;1002;4096;./codes/shellcodes/.shellcode.c.swo
18/01/22;00:52:38.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:38.9356121970;644;1000;1002;4096;./codes/shellcodes/.shellcode.c.swp
18/01/22;00:52:39.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:39.9836121710;644;1000;1002;12288;./codes/shellcodes/.tcp_bind.nasm.swo
18/01/22;00:52:41.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:41.0876121430;644;1000;1002;12288;./codes/shellcodes/.tcp_bind.nasm.swp
18/01/22;00:52:42.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:42.1396121160;644;1000;1002;4096;./codes/shellcodes/.tcp_bind_.n.swp
18/01/22;00:52:43.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:43.1956120890;644;1000;1002;4096;./codes/shellcodes/.test.nasm.swp
18/01/22;00:52:44.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:44.2836120610;644;1000;1002;12288;./codes/shellcodes/.test.py.swp
18/01/22;00:52:45.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:45.3556120340;644;1000;1002;4096;./codes/shellcodes/.xor-enc.py.swo
18/01/22;00:52:46.0000000000;17/01/22;16:42:31.0000000000;18/01/22;00:52:46.3996120070;644;1000;1002;12288;./codes/shellcodes/.xor-enc.py.swp
18/01/22;00:52:47.0000000000;17/01/22;16:42:31.0000000000;18/01/22;07:21:22.9479921170;755;1000;1002;1697;./codes/shellcodes/aes_decrypt.py
18/01/22;00:52:48.0000000000;17/01/22;16:42:31.0000000000;18/01/22;07:21:22.9479921170;755;1000;1002;1248;./codes/shellcodes/aes_encrypt.py
18/01/22;00:52:49.0000000000;17/01/22;16:42:32.0000000000;18/01/22;00:52:49.8916119180;644;1000;1002;313;./codes/shellcodes/bind.c
18/01/22;00:52:52.0000000000;17/01/22;16:42:32.0000000000;18/01/22;00:52:52.0756118630;644;1000;1002;349;./codes/shellcodes/execve-jcp.nasm
18/01/22;00:52:53.0000000000;18/01/22;07:21:53.4519913400;18/01/22;07:21:53.4519913400;644;1000;1002;2016;./codes/shellcodes/execve-jcp.o
18/01/22;00:52:55.0000000000;17/01/22;16:42:32.0000000000;18/01/22;00:52:55.2476117820;644;1000;1002;161;./codes/shellcodes/execve-stack.nasm
18/01/22;00:52:56.0000000000;18/01/22;07:22:01.0799911460;18/01/22;07:22:01.0799911460;644;1000;1002;1920;./codes/shellcodes/execve-stack.o
18/01/22;00:52:58.0000000000;17/01/22;16:42:32.0000000000;18/01/22;00:52:58.4796117000;644;1000;1002;84;./codes/shellcodes/exitshellcode.nasm
18/01/22;00:52:59.0000000000;18/01/22;07:22:04.2599910650;18/01/22;07:22:04.2599910650;644;1000;1002;1904;./codes/shellcodes/exitshellcode.o
18/01/22;00:53:00.0000000000;17/01/22;16:42:32.0000000000;18/01/22;07:21:22.9479921170;755;1000;1002;127;./codes/shellcodes/gcomp
18/01/22;00:53:02.0000000000;17/01/22;16:42:32.0000000000;18/01/22;00:53:02.7276115910;644;1000;1002;279;./codes/shellcodes/helloworld_jcp.nasm
18/01/22;00:53:03.0000000000;18/01/22;07:22:11.8639908710;18/01/22;07:22:11.8639908710;644;1000;1002;2064;./codes/shellcodes/helloworld_jcp.o
18/01/22;00:53:04.0000000000;17/01/22;16:42:33.0000000000;18/01/22;00:53:04.8916115360;644;1000;1002;286;./codes/shellcodes/helloworld_stack.nasm
18/01/22;00:53:05.0000000000;18/01/22;07:22:14.6319908010;18/01/22;07:22:14.6319908010;644;1000;1002;1968;./codes/shellcodes/helloworld_stack.o
18/01/22;00:53:05.0000000000;17/01/22;16:42:33.0000000000;18/01/22;07:22:35.5319902680;755;1000;1002;16832;./codes/shellcodes/helper_shell
18/01/22;00:53:07.0000000000;17/01/22;16:42:33.0000000000;18/01/22;00:53:07.0276114820;644;1000;1002;793;./codes/shellcodes/insertion-enc.py
18/01/22;00:53:09.0000000000;17/01/22;16:42:33.0000000000;18/01/22;00:53:09.1316114280;644;1000;1002;607;./codes/shellcodes/insertiondecode.nasm
18/01/22;00:53:09.0000000000;18/01/22;07:23:04.0839895410;18/01/22;07:23:04.0839895410;644;1000;1002;2112;./codes/shellcodes/insertiondecode.o
18/01/22;00:53:10.0000000000;17/01/22;16:42:33.0000000000;18/01/22;07:21:22.9479921170;755;1000;1002;158;./codes/shellcodes/installer
18/01/22;00:53:13.0000000000;07/12/23;19:16:30.3601511080;07/12/23;19:16:30.3601511080;644;1000;1002;2096;./codes/shellcodes/mmx_xor.o
18/01/22;00:53:15.0000000000;17/01/22;16:42:33.0000000000;18/01/22;00:53:15.7356112600;644;1000;1002;343;./codes/shellcodes/notdecode.nasm
18/01/22;00:53:15.0000000000;18/01/22;07:23:15.8479892410;18/01/22;07:23:15.8479892410;644;1000;1002;2016;./codes/shellcodes/notdecode.o
18/01/22;00:53:17.0000000000;17/01/22;16:42:34.0000000000;18/01/22;07:25:04.5799864720;755;1000;1002;190;./codes/shellcodes/obj
18/01/22;00:53:19.0000000000;17/01/22;16:42:34.0000000000;18/01/22;00:53:19.2796111700;644;1000;1002;280;./codes/shellcodes/polymorphism.nasm
18/01/22;00:53:20.0000000000;18/01/22;07:24:58.3839866290;18/01/22;07:24:58.3839866290;644;1000;1002;1984;./codes/shellcodes/polymorphism.o
18/01/22;00:53:22.0000000000;17/01/22;16:42:34.0000000000;18/01/22;00:53:22.4916110880;644;1000;1002;241;./codes/shellcodes/riprelative_helloworld.nasm
18/01/22;00:53:23.0000000000;18/01/22;07:23:20.0319891350;18/01/22;07:23:20.0319891350;644;1000;1002;2048;./codes/shellcodes/riprelative_helloworld.o
18/01/22;00:53:25.0000000000;17/01/22;16:42:34.0000000000;18/01/22;00:53:25.8196110030;644;1000;1002;541;./codes/shellcodes/shellcode.c
18/01/22;00:53:26.0000000000;17/01/22;16:42:34.0000000000;18/01/22;07:21:22.9479921170;755;1000;1002;164;./codes/shellcodes/SNinstaller
18/01/22;00:53:28.0000000000;17/01/22;16:42:34.0000000000;18/01/22;00:53:28.0716109460;644;1000;1002;640;./codes/shellcodes/tcp_bind.nasm
18/01/22;00:53:29.0000000000;18/01/22;07:24:03.7079880220;18/01/22;07:24:03.7079880220;644;1000;1002;2048;./codes/shellcodes/tcp_bind.o
18/01/22;00:53:31.0000000000;17/01/22;16:42:35.0000000000;18/01/22;00:53:31.6836108540;644;1000;1002;1022;./codes/shellcodes/tcp_bind_shell.c
18/01/22;00:53:33.0000000000;17/01/22;16:42:35.0000000000;18/01/22;00:53:33.8476107990;644;1000;1002;492;./codes/shellcodes/tcp_shell.nasm
18/01/22;00:53:33.0000000000;18/01/22;07:24:21.8879875590;18/01/22;07:24:21.8879875590;644;1000;1002;2016;./codes/shellcodes/tcp_shell.o
18/01/22;00:53:34.0000000000;17/01/22;16:42:35.0000000000;18/01/22;00:53:34.9516107710;644;1000;1002;341;./codes/shellcodes/test.py
18/01/22;00:53:36.0000000000;17/01/22;16:42:35.0000000000;18/01/22;00:53:36.0036107440;644;1000;1002;539;./codes/shellcodes/xor-enc.py
18/01/22;00:53:38.0000000000;17/01/22;16:42:35.0000000000;18/01/22;00:53:38.1316106900;644;1000;1002;341;./codes/shellcodes/xordecode.nasm
18/01/22;00:53:39.0000000000;18/01/22;07:24:27.7039874110;18/01/22;07:24:27.7039874110;644;1000;1002;2048;./codes/shellcodes/xordecode.o
18/01/22;07:21:53.4599913400;18/01/22;07:21:53.4639913400;18/01/22;07:21:53.4639913400;755;1000;1002;376;./codes/shellcodes/execve-jcp
18/01/22;07:22:01.0879911460;18/01/22;07:22:01.0919911460;18/01/22;07:22:01.0919911460;755;1000;1002;368;./codes/shellcodes/execve-stack
18/01/22;07:22:04.2759910640;18/01/22;07:22:04.2799910640;18/01/22;07:22:04.2799910640;755;1000;1002;352;./codes/shellcodes/exitshellcode
18/01/22;07:22:11.8879908710;18/01/22;07:22:11.8919908700;18/01/22;07:22:11.8919908700;755;1000;1002;400;./codes/shellcodes/helloworld_jcp
18/01/22;07:22:14.6399908000;18/01/22;07:22:14.6399908000;18/01/22;07:22:14.6399908000;755;1000;1002;400;./codes/shellcodes/helloworld_stack
18/01/22;07:23:04.0919895410;18/01/22;07:23:04.0959895410;18/01/22;07:23:04.0959895410;755;1000;1002;440;./codes/shellcodes/insertiondecode
18/01/22;07:23:15.8639892410;18/01/22;07:23:15.8679892410;18/01/22;07:23:15.8679892410;755;1000;1002;392;./codes/shellcodes/notdecode
18/01/22;07:23:20.0599891340;18/01/22;07:23:20.0639891340;18/01/22;07:23:20.0639891340;755;1000;1002;392;./codes/shellcodes/riprelative_helloworld
18/01/22;07:23:44.7839885040;18/01/22;07:23:44.8759885020;18/01/22;07:23:44.8759885020;755;1000;1002;16464;./codes/shellcodes/shellcode
18/01/22;07:24:03.7159880220;18/01/22;07:24:03.7199880220;18/01/22;07:24:03.7199880220;755;1000;1002;5488;./codes/shellcodes/tcp_bind
18/01/22;07:24:21.9039875590;18/01/22;07:24:21.9079875590;18/01/22;07:24:21.9079875590;755;1000;1002;5456;./codes/shellcodes/tcp_shell
18/01/22;07:24:27.7519874100;18/01/22;07:24:27.7519874100;18/01/22;07:24:27.7519874100;755;1000;1002;5480;./codes/shellcodes/xordecode
18/01/22;07:24:58.3959866290;18/01/22;07:24:58.3999866290;18/01/22;07:24:58.3999866290;755;1000;1002;5384;./codes/shellcodes/polymorphism
25/02/22;11:36:03.4480426020;25/02/22;11:36:03.4480426020;25/02/22;11:36:03.4480426020;644;1000;1002;434;./codes/shellcodes/not-encoder.py
07/12/23;19:16:28.0441510700;07/12/23;19:16:28.0481510700;07/12/23;19:16:28.0481510700;644;1000;1002;509;./codes/shellcodes/mmx_xor.nasm
07/12/23;19:16:36.1681512050;07/12/23;19:16:36.1721512050;07/12/23;19:16:36.1721512050;755;1000;1002;1544;./codes/shellcodes/mmx_xor
07/12/23;19:17:34.4121521700;07/12/23;19:18:20.8921529410;07/12/23;19:18:20.8921529410;755;1000;1002;1699;./codes/shellcodes/mmx_xor.sgn
18/01/22;00:50:29.0000000000;17/01/22;16:42:17.0000000000;18/01/22;00:50:29.3636154980;644;1000;1002;244;./codes/Stack.nasm
18/01/22;00:50:30.0000000000;18/01/22;07:20:48.8239929860;18/01/22;07:20:48.8239929860;644;1000;1002;2224;./codes/Stack.o
18/01/22;00:50:32.0000000000;17/01/22;16:42:17.0000000000;18/01/22;00:50:32.6596154140;644;1000;1002;704;./codes/Strings.nasm
18/01/22;00:50:33.0000000000;18/01/22;07:20:54.3799928450;18/01/22;07:20:54.3799928450;644;1000;1002;2800;./codes/Strings.o
18/01/22;07:19:58.0959942790;18/01/22;07:19:58.0999942780;18/01/22;07:19:58.0999942780;755;1000;1002;9672;./codes/Arithmetic
18/01/22;07:20:05.0959941000;18/01/22;07:20:05.0999941000;18/01/22;07:20:05.0999941000;755;1000;1002;5448;./codes/Bitshifting
18/01/22;07:20:14.8399938520;18/01/22;07:20:14.8399938520;18/01/22;07:20:14.8399938520;755;1000;1002;9584;./codes/control
18/01/22;07:20:21.9039936720;18/01/22;07:20:21.9079936720;18/01/22;07:20:21.9079936720;755;1000;1002;10056;./codes/Datatypes
18/01/22;07:20:27.0079935420;18/01/22;07:20:27.0119935420;18/01/22;07:20:27.0119935420;755;1000;1002;9640;./codes/Logical
18/01/22;07:20:34.1079933610;18/01/22;07:20:34.1119933610;18/01/22;07:20:34.1119933610;755;1000;1002;9536;./codes/MovingData
18/01/22;07:20:37.8439932660;18/01/22;07:20:37.8479932660;18/01/22;07:20:37.8479932660;755;1000;1002;9640;./codes/Procedures
18/01/22;07:20:42.4559931490;18/01/22;07:20:42.4599931480;18/01/22;07:20:42.4599931480;755;1000;1002;9608;./codes/Scan-cmp
18/01/22;07:20:48.8319929860;18/01/22;07:20:48.8359929860;18/01/22;07:20:48.8359929860;755;1000;1002;9512;./codes/Stack
18/01/22;07:20:54.3919928450;18/01/22;07:20:54.3919928450;18/01/22;07:20:54.3919928450;755;1000;1002;9904;./codes/Strings
18/01/22;00:49:36.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:36.5516168430;644;1000;1002;195;./helloworld.nasm
18/01/22;00:49:39.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:39.6836167630;644;1000;1002;190;./helloworld_minified_jcp.nasm
18/01/22;00:49:40.0000000000;18/01/22;07:19:39.2519947590;18/01/22;07:19:39.2519947590;644;1000;1002;2048;./helloworld_minified_jcp.o
18/01/22;00:49:42.0000000000;17/01/22;16:42:13.0000000000;18/01/22;00:49:42.8436166830;644;1000;1002;217;./helloworld_minified_stack.nasm
18/01/22;00:49:43.0000000000;18/01/22;07:19:43.1079946600;18/01/22;07:19:43.1079946600;644;1000;1002;1968;./helloworld_minified_stack.o
18/01/22;00:49:45.0000000000;17/01/22;16:42:13.0000000000;18/01/22;07:19:28.4879950330;755;1000;1002;156;./installer
18/01/22;00:49:46.1036166000;18/01/22;00:49:46.1036166000;18/01/22;00:49:46.1036166000;755;1000;1002;20;./SLAE64
18/01/22;00:49:46.0000000000;17/01/22;16:42:13.0000000000;18/01/22;00:49:46.1196165990;644;1000;1002;325;./SLAE64/index.html
18/01/22;07:19:34.6679948750;18/01/22;07:19:34.6679948750;18/01/22;07:19:34.6679948750;755;1000;1002;9560;./helloworld
18/01/22;07:19:39.2799947580;18/01/22;07:19:39.2839947580;18/01/22;07:19:39.2839947580;755;1000;1002;5464;./helloworld_minified_jcp
18/01/22;07:19:43.1119946600;18/01/22;07:19:43.1159946600;18/01/22;07:19:43.1159946600;755;1000;1002;5392;./helloworld_minified_stack
22/01/22;17:06:10.5640886900;22/01/22;17:06:10.5640886900;22/01/22;17:06:10.5640886900;644;1000;1002;28;./peda-session-helloworld.txt
18/01/22;00:49:26.0000000000;22/01/22;17:07:08.2600904560;22/01/22;17:07:08.2640904560;644;1000;1002;176;./.gdb_history
25/01/22;11:43:55.8442407330;25/01/22;11:43:55.8642407340;25/01/22;11:43:55.8642407340;644;1000;1002;2176;./helloworld.o
